company_cnae;cnae_section_id;cnae_section_desc;cnae_division_id;cnae_division_desc;cnae_group_id;cnae_group_desc;cnae_class_id;cnae_class_desc;company_cnae_desc
0220999;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;02;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas;Coleta de produtos não madeireiros não especificados anteriormente em florestas nativas
0230600;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;02;PRODUÇÃO FLORESTAL;02.3;Atividades de apoio à produção florestal;02.30-6;Atividades de apoio à produção florestal;Atividades de apoio à produção florestal
0311601;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada;Pesca de peixes em água salgada
0311602;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada;Pesca de crustáceos e moluscos em água salgada
0311603;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada;Coleta de outros produtos marinhos
0311604;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada;Atividades de apoio à pesca em água salgada
0312401;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce;Pesca de peixes em água doce
0312402;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce;Pesca de crustáceos e moluscos em água doce
0312403;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce;Coleta de outros produtos aquáticos de água doce
0312404;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce;Atividades de apoio à pesca em água doce
0321301;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra;Criação de peixes em água salgada e salobra
0321302;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra;Criação de camarões em água salgada e salobra
0321303;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra;Criação de ostras e mexilhões em água salgada e salobra
0321304;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra;Criação de peixes ornamentais em água salgada e salobra
0321305;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra;Atividades de apoio à aquicultura em água salgada e salobra
0321399;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra;Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente
0322101;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Criação de peixes em água doce
0322102;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Criação de camarões em água doce
0322103;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Criação de ostras e mexilhões em água doce
0322104;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Criação de peixes ornamentais em água doce
0322105;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Ranicultura
0322106;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Criação de jacaré
0322107;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Atividades de apoio à aquicultura em água doce
0322199;A;AGRICULTURA PECUÁRIA PRODUÇÃO FLORESTAL PESCA E AQUICULTURA;03;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce;Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente
0500301;B;INDÚSTRIAS EXTRATIVAS;05;EXTRAÇÃO DE CARVÃO MINERAL;05.0;Extração de carvão mineral;05.00-3;Extração de carvão mineral;Extração de carvão mineral
0500302;B;INDÚSTRIAS EXTRATIVAS;05;EXTRAÇÃO DE CARVÃO MINERAL;05.0;Extração de carvão mineral;05.00-3;Extração de carvão mineral;Beneficiamento de carvão mineral
0600001;B;INDÚSTRIAS EXTRATIVAS;06;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;06.0;Extração de petróleo e gás natural;06.00-0;Extração de petróleo e gás natural;Extração de petróleo e gás natural
0600002;B;INDÚSTRIAS EXTRATIVAS;06;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;06.0;Extração de petróleo e gás natural;06.00-0;Extração de petróleo e gás natural;Extração e beneficiamento de xisto
0600003;B;INDÚSTRIAS EXTRATIVAS;06;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;06.0;Extração de petróleo e gás natural;06.00-0;Extração de petróleo e gás natural;Extração e beneficiamento de areias betuminosas
0710301;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.1;Extração de minério de ferro;07.10-3;Extração de minério de ferro;Extração de minério de ferro
0710302;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.1;Extração de minério de ferro;07.10-3;Extração de minério de ferro;Pelotização sinterização e outros beneficiamentos de minério de ferro
0721901;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.21-9;Extração de minério de alumínio;Extração de minério de alumínio
0721902;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.21-9;Extração de minério de alumínio;Beneficiamento de minério de alumínio
0722701;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.22-7;Extração de minério de estanho;Extração de minério de estanho
0722702;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.22-7;Extração de minério de estanho;Beneficiamento de minério de estanho
0723501;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.23-5;Extração de minério de manganês;Extração de minério de manganês
0723502;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.23-5;Extração de minério de manganês;Beneficiamento de minério de manganês
0724301;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.24-3;Extração de minério de metais preciosos;Extração de minério de metais preciosos
0724302;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.24-3;Extração de minério de metais preciosos;Beneficiamento de minério de metais preciosos
0725100;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.25-1;Extração de minerais radioativos;Extração de minerais radioativos
0729401;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente;Extração de minérios de nióbio e titânio
0729402;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente;Extração de minério de tungstênio
0729403;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente;Extração de minério de níquel
0729404;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente;Extração de minérios de cobre chumbo zinco e outros minerais metálicos não ferrosos não especificados anteriormente
0729405;B;INDÚSTRIAS EXTRATIVAS;07;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente;Beneficiamento de minérios de cobre chumbo zinco e outros minerais metálicos não ferrosos não especificados anteriormente
0810001;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de ardósia e beneficiamento associado
0810002;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de granito e beneficiamento associado
0810003;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de mármore e beneficiamento associado
0810004;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de calcário e dolomita e beneficiamento associado
0810005;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de gesso e caulim
0810006;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de areia cascalho ou pedregulho e beneficiamento associado
0810007;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de argila e beneficiamento associado
0810008;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de saibro e beneficiamento associado
0810009;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração de basalto e beneficiamento associado
0810010;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Beneficiamento de gesso e caulim associado à extração
0810099;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra areia e argila;08.10-0;Extração de pedra areia e argila;Extração e britamento de pedras e outros materiais para construção e beneficiamento associado
0891600;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.91-6;Extração de minerais para fabricação de adubos fertilizantes e outros produtos químicos;Extração de minerais para fabricação de adubos fertilizantes e outros produtos químicos
0892401;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.92-4;Extração e refino de sal marinho e sal-gema;Extração de sal marinho
0892402;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.92-4;Extração e refino de sal marinho e sal-gema;Extração de sal-gema
0892403;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.92-4;Extração e refino de sal marinho e sal-gema;Refino e outros tratamentos do sal
0893200;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.93-2;Extração de gemas (pedras preciosas e semipreciosas);Extração de gemas (pedras preciosas e semipreciosas)
0899101;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente;Extração de grafita
0899102;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente;Extração de quartzo
0899103;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente;Extração de amianto
0899199;B;INDÚSTRIAS EXTRATIVAS;08;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente;Extração de outros minerais não metálicos não especificados anteriormente
0910600;B;INDÚSTRIAS EXTRATIVAS;09;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.1;Atividades de apoio à extração de petróleo e gás natural;09.10-6;Atividades de apoio à extração de petróleo e gás natural;Atividades de apoio à extração de petróleo e gás natural
0990401;B;INDÚSTRIAS EXTRATIVAS;09;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.9;Atividades de apoio à extração de minerais exceto petróleo e gás natural;09.90-4;Atividades de apoio à extração de minerais exceto petróleo e gás natural;Atividades de apoio à extração de minério de ferro
0990402;B;INDÚSTRIAS EXTRATIVAS;09;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.9;Atividades de apoio à extração de minerais exceto petróleo e gás natural;09.90-4;Atividades de apoio à extração de minerais exceto petróleo e gás natural;Atividades de apoio à extração de minerais metálicos não ferrosos
0990403;B;INDÚSTRIAS EXTRATIVAS;09;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.9;Atividades de apoio à extração de minerais exceto petróleo e gás natural;09.90-4;Atividades de apoio à extração de minerais exceto petróleo e gás natural;Atividades de apoio à extração de minerais não metálicos
1011201;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses exceto suínos;Frigorífico - abate de bovinos
1011202;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses exceto suínos;Frigorífico - abate de equinos
1011203;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses exceto suínos;Frigorífico - abate de ovinos e caprinos
1011204;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses exceto suínos;Frigorífico - abate de bufalinos
1011205;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses exceto suínos;Matadouro - abate de reses sob contrato exceto abate de suínos
1012101;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.12-1;Abate de suínos aves e outros pequenos animais;Abate de aves
1012102;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.12-1;Abate de suínos aves e outros pequenos animais;Abate de pequenos animais
1012103;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.12-1;Abate de suínos aves e outros pequenos animais;Frigorífico - abate de suínos
1012104;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.12-1;Abate de suínos aves e outros pequenos animais;Matadouro - abate de suínos sob contrato
1013901;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.13-9;Fabricação de produtos de carne;Fabricação de produtos de carne
1013902;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.13-9;Fabricação de produtos de carne;Preparação de subprodutos do abate
1020101;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.2;Preservação do pescado e fabricação de produtos do pescado;10.20-1;Preservação do pescado e fabricação de produtos do pescado;Preservação de peixes crustáceos e moluscos
1020102;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.2;Preservação do pescado e fabricação de produtos do pescado;10.20-1;Preservação do pescado e fabricação de produtos do pescado;Fabricação de conservas de peixes crustáceos e moluscos
1031700;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.3;Fabricação de conservas de frutas legumes e outros vegetais;10.31-7;Fabricação de conservas de frutas;Fabricação de conservas de frutas
1032501;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.3;Fabricação de conservas de frutas legumes e outros vegetais;10.32-5;Fabricação de conservas de legumes e outros vegetais;Fabricação de conservas de palmito
1032599;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.3;Fabricação de conservas de frutas legumes e outros vegetais;10.32-5;Fabricação de conservas de legumes e outros vegetais;Fabricação de conservas de legumes e outros vegetais exceto palmito
1033301;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.3;Fabricação de conservas de frutas legumes e outros vegetais;10.33-3;Fabricação de sucos de frutas hortaliças e legumes;Fabricação de sucos concentrados de frutas hortaliças e legumes
1033302;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.3;Fabricação de conservas de frutas legumes e outros vegetais;10.33-3;Fabricação de sucos de frutas hortaliças e legumes;Fabricação de sucos de frutas hortaliças e legumes exceto concentrados
1041400;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.4;Fabricação de óleos e gorduras vegetais e animais;10.41-4;Fabricação de óleos vegetais em bruto exceto óleo de milho;Fabricação de óleos vegetais em bruto exceto óleo de milho
1042200;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.4;Fabricação de óleos e gorduras vegetais e animais;10.42-2;Fabricação de óleos vegetais refinados exceto óleo de milho;Fabricação de óleos vegetais refinados exceto óleo de milho
1043100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.4;Fabricação de óleos e gorduras vegetais e animais;10.43-1;Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais;Fabricação de margarina e outras gorduras vegetais e de óleos não comestíveis de animais
1051100;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.5;Laticínios;10.51-1;Preparação do leite;Preparação do leite
1052000;C;INDÚSTRIAS DE TRANSFORMAÇÃO;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.5;Laticínios;10.52-0;Fabricação de laticínios;Fabricação de laticínios
